Time (s),DeltaTime (s)
176.9786,0.006968
176.9812,0.002602
176.9848,0.003547
176.9889,0.004168
176.9939,0.004944
176.9979,0.003998
177.0010,0.003157
177.0059,0.004843
177.0119,0.006023
177.0163,0.004405
177.0218,0.005512
177.0280,0.006205
177.0346,0.006562
177.0387,0.004144
177.0434,0.004624
177.0477,0.004395
177.0614,0.013668
177.0748,0.013408
177.0790,0.004223
177.0884,0.009387
177.0932,0.004757
177.0990,0.005871
177.1037,0.004601
177.1094,0.005772
177.1214,0.011999
177.1265,0.005106
177.1304,0.003837
177.1327,0.002341
177.1353,0.002634
177.1378,0.002436
177.1398,0.002011
177.1443,0.004567
177.1513,0.006973
177.1587,0.007356
177.1653,0.006646
177.1719,0.006526
177.1766,0.004727
177.1864,0.009779
177.1924,0.006059
177.2013,0.008878
177.2079,0.006649
177.2161,0.008126
177.2218,0.005693
177.2262,0.004434
177.2323,0.006148
177.2409,0.008525
177.2481,0.007235
177.2559,0.007807
177.2608,0.004867
177.2701,0.009343
177.2749,0.004817
177.2792,0.004292
177.2911,0.011881
177.2986,0.007482
177.3061,0.007464
177.3112,0.005140
177.3225,0.011254
177.3271,0.004593
177.3361,0.009048
177.3501,0.014024
177.3562,0.006069
177.3634,0.007172
177.3705,0.007181
177.3777,0.007180
177.3810,0.003319
177.3840,0.002978
177.3882,0.004201
177.3927,0.004454
177.4006,0.007962
177.4063,0.005683
177.4116,0.005275
177.4160,0.004428
177.4202,0.004124
177.4239,0.003719
177.4289,0.005027
177.4375,0.008606
177.4409,0.003430
177.4465,0.005559
177.4529,0.006395
177.4554,0.002556
177.4588,0.003343
177.4719,0.013115
177.4785,0.006551
177.4858,0.007371
177.4914,0.005545
177.4984,0.007079
177.5047,0.006212
177.5091,0.004423
177.5155,0.006429
177.5206,0.005061
177.5236,0.003052
177.5290,0.005334
177.5394,0.010416
177.5444,0.005080
177.5507,0.006253
177.5546,0.003876
177.5574,0.002861
177.5632,0.005730
177.5716,0.008408
177.5750,0.003445
177.5806,0.005530
177.5878,0.007230
177.5914,0.003625
177.6011,0.009683
177.6059,0.004804
177.6120,0.006142
177.6185,0.006411
177.6219,0.003434
177.6254,0.003500
177.6342,0.008809
177.6385,0.004359
177.6424,0.003865
177.6502,0.007750
177.6541,0.003975
177.6565,0.002396
177.6626,0.006008
177.6720,0.009444
177.6774,0.005393
177.6840,0.006574
177.6873,0.003350
177.6901,0.002837
177.6957,0.005578
177.7155,0.019788
177.7201,0.004620
177.7251,0.004962
177.7322,0.007150
177.7381,0.005845
177.7412,0.003142
177.7491,0.007918
177.7531,0.003905
177.7561,0.003038
177.7620,0.005881
177.7678,0.005820
177.7725,0.004727
177.7793,0.006735
177.7843,0.005066
177.7874,0.003042
177.7897,0.002308
177.7940,0.004297
177.8048,0.010845
177.8083,0.003474
177.8144,0.006156
177.8211,0.006692
177.8246,0.003432
177.8298,0.005248
177.8382,0.008342
177.8412,0.003037
177.8499,0.008673
177.8538,0.003891
177.8569,0.003095
177.8609,0.003996
177.8707,0.009836
177.8740,0.003329
177.8799,0.005844
177.8859,0.006043
177.8886,0.002732
177.8917,0.003089
177.9033,0.011605
177.9064,0.003125
177.9117,0.005245
177.9192,0.007501
177.9221,0.002880
177.9248,0.002692
177.9359,0.011100
177.9510,0.015167
177.9608,0.009732
177.9707,0.009953
177.9805,0.009788
177.9999,0.019397
178.0024,0.002508
178.0043,0.001920
178.0066,0.002284
178.0111,0.004504
178.0151,0.003975
178.0184,0.003353
178.0210,0.002516
178.0243,0.003339
178.0357,0.011408
178.0386,0.002924
178.0411,0.002457
178.0511,0.010059
178.0539,0.002717
178.0556,0.001772
178.0605,0.004847
178.0704,0.009907
178.0731,0.002719
178.0765,0.003421
178.0852,0.008688
178.0877,0.002508
178.0898,0.002082
178.0986,0.008795
178.1045,0.005931
178.1074,0.002897
178.1142,0.006729
178.1197,0.005576
178.1228,0.003013
178.1284,0.005612
178.1359,0.007529
178.1386,0.002731
178.1411,0.002450
178.1508,0.009767
178.1535,0.002617
178.1552,0.001762
178.1610,0.005813
178.1703,0.009250
178.1733,0.002970
178.1768,0.003583
178.1850,0.008196
178.1876,0.002600
178.1899,0.002271
178.1975,0.007585
178.2035,0.006022
178.2055,0.001957
178.2103,0.004877
178.2185,0.008188
178.2212,0.002708
178.2233,0.002026
178.2307,0.007431
178.2372,0.006532
178.2396,0.002332
178.2437,0.004089
178.2519,0.008263
178.2542,0.002245
178.2562,0.002042
178.2642,0.007982
178.2699,0.005702
178.2719,0.002032
178.2771,0.005193
178.2848,0.007698
178.2877,0.002857
178.2895,0.001867
178.2977,0.008156
178.3034,0.005698
178.3055,0.002083
178.3101,0.004667
178.3186,0.008482
178.3215,0.002909
178.3236,0.002048
178.3309,0.007290
178.3370,0.006115
178.3390,0.002037
178.3432,0.004206
178.3516,0.008372
178.3539,0.002249
178.3560,0.002114
178.3642,0.008236
178.3697,0.005479
178.3715,0.001827
178.3767,0.005194
178.3843,0.007636
178.3870,0.002632
178.3888,0.001869
178.3942,0.005396
178.4032,0.008946
178.4058,0.002652
178.4098,0.003984
178.4199,0.010061
178.4231,0.003203
178.4261,0.003047
178.4360,0.009886
178.4383,0.002278
178.4406,0.002360
178.4505,0.009896
178.4530,0.002415
178.4548,0.001891
178.4594,0.004541
178.4693,0.009913
178.4718,0.002469
178.4747,0.002957
178.4840,0.009290
178.4865,0.002489
178.4881,0.001636
178.4926,0.004466
178.5035,0.010916
178.5066,0.003042
178.5116,0.005028
178.5212,0.009579
178.5260,0.004799
178.5352,0.009209
178.5446,0.009438
178.5521,0.007476
178.5558,0.003711
178.5598,0.003992
178.5674,0.007634
178.5706,0.003142
178.5738,0.003243
178.5802,0.006377
178.5879,0.007679
178.6049,0.017044
178.6110,0.006097
178.6180,0.007023
178.6212,0.003185
178.6272,0.006021
178.6410,0.013767
178.6473,0.006292
178.6498,0.002528
178.6524,0.002570
178.6546,0.002211
178.6563,0.001689
178.6600,0.003724
178.6663,0.006296
178.6709,0.004608
178.6729,0.001972
178.6798,0.006907
178.6863,0.006447
178.6882,0.001916
178.6921,0.003918
178.7139,0.021823
178.7210,0.007105
178.7298,0.008766
178.7378,0.008001
178.7481,0.010310
178.7545,0.006373
178.7697,0.015256
178.7790,0.009231
178.7845,0.005517
178.7900,0.005545
178.7945,0.004492
178.8004,0.005866
178.8085,0.008109
178.8167,0.008240
178.8340,0.017263
178.8524,0.018403
178.8558,0.003379
178.8588,0.003023
178.8656,0.006771
178.8718,0.006214
178.8758,0.003980
178.8826,0.006838
178.8882,0.005613
178.8917,0.003514
178.8956,0.003846
178.9066,0.010977
178.9125,0.005923
178.9158,0.003359
178.9193,0.003433
178.9222,0.002911
178.9279,0.005722
178.9364,0.008526
178.9395,0.003085
178.9442,0.004675
178.9509,0.006752
178.9530,0.002120
178.9561,0.003031
178.9622,0.006116
178.9644,0.002240
178.9671,0.002635
178.9705,0.003407
178.9765,0.006057
178.9789,0.002315
178.9822,0.003372
178.9855,0.003235
178.9890,0.003570
178.9966,0.007580
178.9999,0.003295
179.0019,0.001960
179.0050,0.003127
179.0114,0.006350
179.0134,0.002091
179.0163,0.002810
179.0196,0.003399
179.0252,0.005586
179.0297,0.004456
179.0318,0.002157
179.0358,0.003965
179.0387,0.002902
179.0439,0.005209
179.0463,0.002416
179.0494,0.003040
179.0528,0.003391
179.0562,0.003417
179.0617,0.005560
179.0636,0.001857
179.0666,0.003001
179.0700,0.003405
179.0749,0.004894
179.0778,0.002857
179.0809,0.003188
179.0847,0.003806
179.0880,0.003195
179.0923,0.004355
179.0955,0.003222
179.0987,0.003165
179.1023,0.003578
179.1057,0.003477
179.1106,0.004884
179.1128,0.002131
179.1168,0.004006
179.1200,0.003236
179.1246,0.004613
179.1279,0.003259
179.1310,0.003159
179.1348,0.003777
179.1383,0.003489
179.1428,0.004483
179.1456,0.002787
179.1494,0.003813
179.1523,0.002905
179.1555,0.003199
179.1609,0.005454
179.1628,0.001910
179.1660,0.003191
179.1694,0.003342
179.1740,0.004614
179.1778,0.003774
179.1804,0.002634
179.1838,0.003397
179.1869,0.003068
179.1913,0.004426
179.1947,0.003462
179.1981,0.003303
179.2013,0.003231
179.2051,0.003787
179.2094,0.004280
179.2122,0.002896
179.2155,0.003302
179.2188,0.003261
179.2220,0.003217
179.2276,0.005592
179.2300,0.002340
179.2339,0.003902
179.2391,0.005199
179.2431,0.004052
179.2455,0.002429
179.2488,0.003279
179.2519,0.003080
179.2552,0.003269
179.2622,0.006991
179.2651,0.002908
179.2673,0.002283
179.2709,0.003539
179.2776,0.006708
179.2809,0.003273
179.2834,0.002509
179.2862,0.002829
179.2907,0.004519
179.2964,0.005716
179.2993,0.002849
179.3019,0.002579
179.3057,0.003824
179.3116,0.005920
179.3145,0.002933
179.3173,0.002783
179.3208,0.003452
179.3270,0.006204
179.3297,0.002704
179.3325,0.002758
179.3371,0.004692
179.3401,0.002952
179.3461,0.006043
179.3487,0.002587
179.3522,0.003480
179.3554,0.003163
179.3618,0.006474
179.3644,0.002576
179.3671,0.002648
179.3707,0.003669
179.3766,0.005903
179.3794,0.002771
179.3826,0.003138
179.3865,0.003962
179.3906,0.004064
179.3961,0.005508
179.3994,0.003273
179.4022,0.002859
179.4051,0.002923
179.4122,0.007023
179.4158,0.003673
179.4186,0.002805
179.4207,0.002096
179.4270,0.006267
179.4299,0.002871
179.4323,0.002458
179.4362,0.003830
179.4441,0.007984
179.4480,0.003864
179.4508,0.002803
179.4527,0.001896
179.4557,0.002990
179.4612,0.005550
179.4632,0.001913
179.4680,0.004796
179.4707,0.002724
179.4747,0.004069
179.4810,0.006289
179.4841,0.003081
179.4862,0.002061
179.4909,0.004685
179.4967,0.005827
179.4996,0.002921
179.5020,0.002439
179.5051,0.003031
179.5130,0.007902
179.5160,0.003022
179.5196,0.003607
179.5221,0.002521
179.5264,0.004237
179.5288,0.002448
179.5325,0.003694
179.5357,0.003210
179.5394,0.003722
179.5442,0.004797
179.5469,0.002675
179.5584,0.011483
179.5629,0.004544
179.5731,0.010113
179.5855,0.012487
179.5876,0.002023
179.5892,0.001647
179.5931,0.003845
179.5962,0.003184
179.5985,0.002279
179.6015,0.003008
179.6034,0.001866
179.6064,0.003015
179.6154,0.009021
179.6179,0.002506
179.6197,0.001715
179.6224,0.002757
179.6293,0.006871
179.6333,0.004051
179.6352,0.001892
179.6380,0.002752
179.6440,0.006053
179.6460,0.001951
179.6493,0.003328
179.6530,0.003730
179.6560,0.002974
179.6615,0.005515
179.6637,0.002124
179.6672,0.003514
179.6698,0.002688
179.6753,0.005428
179.6787,0.003400
179.6820,0.003361
179.6846,0.002560
179.6880,0.003356
179.6953,0.007321
179.7026,0.007311
179.7067,0.004090
179.7110,0.004331
179.7134,0.002361
179.7151,0.001760
179.7184,0.003248
179.7216,0.003178
179.7264,0.004865
179.7290,0.002617
179.7324,0.003390
179.7362,0.003806
179.7405,0.004262
179.7458,0.005277
179.7483,0.002546
179.7509,0.002597
179.7542,0.003244
179.7589,0.004725
179.7621,0.003219
179.7659,0.003802
179.7687,0.002778
179.7724,0.003761
179.7780,0.005505
179.7799,0.001932
179.7833,0.003409
179.7865,0.003253
179.7917,0.005108
179.7949,0.003263
179.7981,0.003188
179.8015,0.003363
179.8055,0.004058
179.8100,0.004513
179.8125,0.002461
179.8159,0.003389
179.8192,0.003300
179.8225,0.003350
179.8281,0.005551
179.8298,0.001744
179.8332,0.003336
179.8365,0.003296
179.8419,0.005452
179.8447,0.002812
179.8480,0.003306
179.8513,0.003219
179.8548,0.003578
179.8602,0.005413
179.8621,0.001893
179.8661,0.003988
179.8704,0.004294
179.8758,0.005374
179.8804,0.004655
179.8838,0.003354
179.8857,0.001921
179.8888,0.003053
179.8949,0.006086
179.8971,0.002209
179.9006,0.003493
179.9127,0.012162
179.9221,0.009430
179.9251,0.002980
179.9284,0.003225
179.9331,0.004746
179.9361,0.003024
179.9382,0.002061
179.9424,0.004172
179.9464,0.004083
179.9495,0.003081
179.9621,0.012546
179.9758,0.013692
179.9855,0.009733
179.9875,0.001972
179.9901,0.002635
179.9939,0.003749
179.9980,0.004131
179.9999,0.001877
180.0021,0.002268
180.0042,0.002076
180.0087,0.004485
180.0147,0.005973
180.0165,0.001814
180.0200,0.003562
180.0227,0.002656
180.0308,0.008134
180.0403,0.009446
180.0494,0.009143
180.0560,0.006617
180.0755,0.019452
180.0787,0.003237
180.0815,0.002729
180.0834,0.001938
180.0858,0.002399
180.0876,0.001857
180.0914,0.003716
180.0949,0.003513
180.0969,0.002063
180.0994,0.002471
180.1016,0.002161
180.1038,0.002206
180.1082,0.004423
180.1117,0.003482
180.1151,0.003444
180.1184,0.003288
180.1219,0.003446
180.1280,0.006101
180.1302,0.002215
180.1346,0.004423
180.1369,0.002328
180.1410,0.004093
180.1457,0.004695
180.1483,0.002573
180.1512,0.002898
180.1545,0.003325
180.1599,0.005387
180.1623,0.002387
180.1655,0.003232
180.1688,0.003257
180.1725,0.003678
180.1790,0.006553
180.1810,0.001997
180.1840,0.002961
180.1870,0.003046
180.1919,0.004856
180.1951,0.003256
180.1983,0.003202
180.2015,0.003142
