Time (s),DeltaTime (s)
54.3923,0.004904
54.3959,0.003637
54.3991,0.003214
54.4025,0.003359
54.4060,0.003531
54.4118,0.005805
54.4137,0.001835
54.4171,0.003441
54.4205,0.003342
54.4258,0.005390
54.4296,0.003787
54.4318,0.002171
54.4351,0.003322
54.4397,0.004541
54.4442,0.004523
54.4469,0.002667
54.4504,0.003550
54.4537,0.003263
54.4584,0.004748
54.4618,0.003404
54.4650,0.003188
54.4684,0.003351
54.4721,0.003720
54.4765,0.004424
54.4792,0.002659
54.4828,0.003612
54.4861,0.003347
54.4897,0.003591
54.4951,0.005409
54.4974,0.002326
54.5008,0.003389
54.5044,0.003528
54.5091,0.004772
54.5120,0.002845
54.5153,0.003295
54.5193,0.004065
54.5225,0.003160
54.5271,0.004606
54.5302,0.003081
54.5335,0.003287
54.5380,0.004562
54.5429,0.004828
54.5452,0.002366
54.5486,0.003385
54.5524,0.003751
54.5558,0.003471
54.5604,0.004553
54.5634,0.002981
54.5669,0.003523
54.5702,0.003284
54.5748,0.004652
54.5783,0.003428
54.5822,0.003894
54.5853,0.003138
54.5887,0.003415
54.5935,0.004792
54.5962,0.002753
54.5996,0.003366
54.6029,0.003254
54.6064,0.003492
54.6118,0.005448
54.6141,0.002282
54.6174,0.003266
54.6208,0.003448
54.6255,0.004695
54.6286,0.003097
54.6320,0.003364
54.6355,0.003530
54.6395,0.004047
54.6442,0.004645
54.6468,0.002628
54.6501,0.003334
54.6535,0.003379
54.6584,0.004826
54.6615,0.003149
54.6648,0.003320
54.6684,0.003612
54.6717,0.003280
54.6764,0.004699
54.6791,0.002677
54.6824,0.003316
54.6858,0.003355
54.6899,0.004120
54.6947,0.004834
54.6975,0.002799
54.7010,0.003507
54.7044,0.003409
54.7090,0.004589
54.7123,0.003247
54.7154,0.003132
54.7188,0.003351
54.7228,0.004053
54.7273,0.004494
54.7301,0.002757
54.7336,0.003592
54.7371,0.003505
54.7429,0.005793
54.7457,0.002773
54.7489,0.003200
54.7527,0.003763
54.7562,0.003486
54.7609,0.004774
54.7641,0.003132
54.7679,0.003840
54.7702,0.002316
54.7747,0.004456
54.7783,0.003575
54.7816,0.003342
54.7849,0.003348
54.7885,0.003536
54.7934,0.004901
54.7958,0.002416
54.7992,0.003431
54.8026,0.003366
54.8060,0.003397
54.8117,0.005702
54.8136,0.001872
54.8169,0.003346
54.8204,0.003454
54.8250,0.004629
54.8281,0.003114
54.8317,0.003572
54.8352,0.003474
54.8384,0.003246
54.8447,0.006314
54.8470,0.002273
54.8501,0.003078
54.8536,0.003504
54.8584,0.004799
54.8613,0.002977
54.8648,0.003438
54.8683,0.003550
54.8717,0.003364
54.8773,0.005594
54.8802,0.002900
54.8826,0.002366
54.8858,0.003275
54.8894,0.003521
54.8951,0.005784
54.8970,0.001822
54.9004,0.003389
54.9037,0.003347
54.9085,0.004796
54.9116,0.003091
54.9149,0.003294
54.9185,0.003593
54.9219,0.003475
54.9266,0.004647
54.9294,0.002828
54.9327,0.003296
54.9361,0.003426
54.9406,0.004447
54.9456,0.005056
54.9481,0.002435
54.9516,0.003486
54.9551,0.003506
54.9597,0.004653
54.9626,0.002828
54.9657,0.003118
54.9692,0.003496
54.9729,0.003739
54.9780,0.005043
54.9803,0.002327
54.9837,0.003464
54.9873,0.003594
54.9918,0.004496
54.9951,0.003248
54.9984,0.003290
55.0018,0.003473
55.0053,0.003494
55.0108,0.005437
55.0130,0.002254
55.0201,0.007021
55.0267,0.006607
55.0354,0.008744
55.0429,0.007489
55.0504,0.007504
55.0524,0.002048
55.0546,0.002115
55.0562,0.001659
55.0586,0.002347
55.0620,0.003468
55.0641,0.002115
55.0673,0.003163
55.0706,0.003340
55.0753,0.004681
55.0786,0.003242
55.0819,0.003283
55.0854,0.003495
55.0886,0.003253
55.0944,0.005809
55.0968,0.002353
55.1000,0.003228
55.1033,0.003320
55.1084,0.005092
55.1116,0.003197
55.1147,0.003143
55.1183,0.003583
55.1217,0.003322
55.1263,0.004644
55.1292,0.002896
55.1325,0.003280
55.1358,0.003321
55.1408,0.005003
55.1464,0.005647
55.1485,0.002077
55.1519,0.003386
55.1552,0.003312
55.1598,0.004603
55.1629,0.003031
55.1659,0.003054
55.1693,0.003437
55.1740,0.004617
55.1778,0.003889
55.1806,0.002727
55.1840,0.003447
55.1877,0.003640
55.1923,0.004597
55.1954,0.003173
55.1986,0.003184
55.2024,0.003757
55.2060,0.003617
55.2116,0.005621
55.2135,0.001869
55.2171,0.003581
55.2202,0.003165
55.2250,0.004769
55.2282,0.003224
55.2318,0.003563
55.2350,0.003230
55.2386,0.003593
55.2443,0.005717
55.2469,0.002531
55.2504,0.003558
55.2536,0.003221
55.2581,0.004505
55.2616,0.003502
55.2650,0.003399
55.2685,0.003444
55.2722,0.003679
55.2766,0.004414
55.2793,0.002753
55.2830,0.003702
55.2862,0.003213
55.2902,0.003997
55.2952,0.004962
55.2977,0.002499
55.3010,0.003336
55.3044,0.003394
55.3092,0.004758
55.3124,0.003181
55.3157,0.003353
55.3191,0.003405
55.3225,0.003369
55.3281,0.005608
55.3303,0.002179
55.3335,0.003225
55.3369,0.003400
55.3418,0.004864
55.3460,0.004187
55.3484,0.002469
55.3521,0.003664
55.3553,0.003166
55.3602,0.004911
55.3629,0.002777
55.3661,0.003166
55.3694,0.003336
55.3750,0.005529
55.3779,0.002881
55.3809,0.003075
55.3843,0.003343
55.3880,0.003723
55.3927,0.004747
55.3955,0.002719
55.3990,0.003496
55.4024,0.003439
55.4058,0.003435
55.4118,0.005979
55.4135,0.001704
55.4167,0.003134
55.4203,0.003665
55.4249,0.004609
55.4279,0.003006
55.4315,0.003545
55.4350,0.003483
55.4382,0.003249
55.4434,0.005215
55.4470,0.003604
55.4497,0.002677
55.4531,0.003388
55.4578,0.004663
55.4611,0.003355
55.4643,0.003197
55.4680,0.003667
55.4712,0.003259
55.4758,0.004539
55.4788,0.003046
55.4824,0.003573
55.4860,0.003641
55.4916,0.005572
55.4968,0.005146
55.4990,0.002248
55.5021,0.003068
55.5054,0.003341
55.5104,0.004961
55.5134,0.003010
55.5167,0.003369
55.5202,0.003437
55.5250,0.004849
55.5282,0.003192
55.5318,0.003532
55.5353,0.003526
55.5386,0.003274
55.5438,0.005281
55.5478,0.003936
55.5499,0.002144
55.5534,0.003449
55.5581,0.004731
55.5613,0.003209
55.5648,0.003507
55.5683,0.003448
55.5715,0.003286
55.5762,0.004698
55.5794,0.003132
55.5827,0.003318
55.5861,0.003403
55.5906,0.004469
55.5945,0.003892
55.5974,0.002980
55.6010,0.003599
55.6042,0.003182
55.6089,0.004699
55.6122,0.003249
55.6153,0.003147
55.6187,0.003421
55.6225,0.003735
55.6267,0.004258
55.6297,0.002926
55.6334,0.003753
55.6366,0.003194
55.6412,0.004593
55.6452,0.004038
55.6485,0.003271
55.6520,0.003458
55.6555,0.003557
55.6601,0.004598
55.6629,0.002779
55.6664,0.003465
55.6697,0.003290
55.6743,0.004615
55.6780,0.003728
55.6812,0.003210
55.6846,0.003401
55.6881,0.003465
55.6930,0.004961
55.6954,0.002395
55.6990,0.003576
55.7024,0.003418
55.7059,0.003460
55.7117,0.005843
55.7135,0.001752
55.7174,0.003918
55.7208,0.003446
55.7259,0.005078
55.7285,0.002571
55.7320,0.003483
55.7354,0.003423
55.7390,0.003591
55.7438,0.004854
55.7473,0.003430
55.7501,0.002872
55.7535,0.003329
55.7579,0.004460
55.7615,0.003537
55.7648,0.003305
55.7683,0.003530
55.7721,0.003811
55.7764,0.004260
55.7791,0.002749
55.7828,0.003643
55.7859,0.003177
55.7900,0.004047
55.7949,0.004889
55.7972,0.002322
55.8005,0.003269
55.8039,0.003473
55.8088,0.004820
55.8116,0.002828
55.8149,0.003321
55.8183,0.003388
55.8221,0.003828
55.8269,0.004752
55.8296,0.002704
55.8331,0.003535
55.8364,0.003278
55.8408,0.004437
55.8446,0.003786
55.8487,0.004063
55.8515,0.002786
55.8550,0.003534
55.8598,0.004832
55.8626,0.002738
55.8660,0.003458
55.8693,0.003298
55.8733,0.003988
55.8780,0.004647
55.8808,0.002833
55.8840,0.003191
55.8876,0.003578
55.8926,0.004992
55.8952,0.002643
55.8987,0.003498
55.9024,0.003680
55.9057,0.003313
55.9103,0.004571
55.9133,0.003026
55.9165,0.003231
55.9200,0.003447
55.9248,0.004816
55.9278,0.002994
55.9364,0.008606
55.9428,0.006463
55.9533,0.010508
55.9619,0.008581
55.9780,0.016093
55.9808,0.002749
55.9825,0.001723
55.9843,0.001851
55.9859,0.001570
55.9879,0.002008
55.9897,0.001771
55.9939,0.004204
55.9967,0.002757
56.0004,0.003793
56.0038,0.003353
56.0082,0.004420
56.0114,0.003176
56.0150,0.003563
56.0182,0.003206
56.0217,0.003559
56.0267,0.004968
56.0293,0.002591
56.0333,0.004037
56.0377,0.004376
56.0420,0.004303
56.0451,0.003056
56.0486,0.003574
56.0523,0.003706
56.0556,0.003235
56.0609,0.005321
56.0635,0.002643
56.0668,0.003241
56.0702,0.003401
56.0753,0.005129
56.0783,0.002987
56.0822,0.003880
56.0854,0.003239
56.0887,0.003268
56.0937,0.005060
56.0965,0.002764
56.1002,0.003699
56.1038,0.003574
56.1088,0.004984
56.1117,0.002915
56.1150,0.003293
56.1184,0.003433
56.1223,0.003852
56.1268,0.004521
56.1295,0.002724
56.1331,0.003611
56.1363,0.003223
56.1415,0.005128
56.1447,0.003255
56.1480,0.003314
56.1527,0.004661
56.1557,0.003017
56.1604,0.004694
56.1629,0.002479
56.1663,0.003425
56.1696,0.003289
56.1744,0.004831
56.1779,0.003451
56.1811,0.003241
56.1845,0.003352
56.1882,0.003691
56.1928,0.004662
56.1954,0.002580
56.1990,0.003590
56.2025,0.003528
56.2059,0.003379
56.2116,0.005690
56.2135,0.001962
56.2170,0.003410
56.2203,0.003330
56.2249,0.004611
56.2281,0.003193
56.2316,0.003484
56.2353,0.003702
56.2384,0.003153
56.2433,0.004884
56.2463,0.002940
56.2497,0.003401
56.2539,0.004232
56.2585,0.004591
56.2616,0.003156
56.2654,0.003777
56.2688,0.003413
56.2723,0.003489
56.2768,0.004483
56.2800,0.003252
56.2833,0.003273
56.2866,0.003323
56.2916,0.004935
56.2947,0.003081
56.2980,0.003322
56.3014,0.003447
56.3050,0.003525
56.3097,0.004744
56.3123,0.002625
56.3157,0.003359
56.3190,0.003266
56.3225,0.003554
56.3279,0.005432
56.3301,0.002128
56.3334,0.003346
56.3369,0.003491
56.3418,0.004888
56.3447,0.002905
56.3481,0.003370
56.3524,0.004287
56.3557,0.003330
56.3603,0.004662
56.3634,0.003065
56.3666,0.003200
56.3700,0.003386
56.3752,0.005237
56.3785,0.003221
56.3816,0.003120
56.3849,0.003275
56.3887,0.003865
56.3934,0.004665
56.3958,0.002444
56.3993,0.003479
56.4027,0.003373
56.4063,0.003624
56.4116,0.005266
56.4138,0.002273
56.4173,0.003432
56.4209,0.003645
56.4255,0.004578
56.4283,0.002799
56.4317,0.003439
56.4351,0.003349
56.4388,0.003722
56.4434,0.004637
56.4461,0.002676
56.4497,0.003607
56.4536,0.003908
56.4582,0.004527
56.4615,0.003331
56.4647,0.003255
56.4681,0.003401
56.4717,0.003552
56.4761,0.004446
56.4788,0.002666
56.4826,0.003761
56.4857,0.003176
56.4894,0.003696
56.4950,0.005540
56.4969,0.001881
56.5002,0.003336
56.5038,0.003623
56.5084,0.004549
56.5114,0.003045
56.5149,0.003527
56.5184,0.003489
56.5218,0.003398
56.5262,0.004406
56.5297,0.003430
56.5327,0.003066
56.5361,0.003391
56.5410,0.004925
56.5443,0.003271
56.5475,0.003195
56.5512,0.003719
56.5549,0.003684
56.5596,0.004667
56.5625,0.002875
56.5656,0.003122
56.5689,0.003285
56.5726,0.003764
56.5782,0.005540
56.5804,0.002283
56.5840,0.003531
56.5873,0.003271
56.5924,0.005176
56.5954,0.002962
56.5985,0.003155
56.6021,0.003548
56.6057,0.003606
56.6103,0.004632
56.6132,0.002837
56.6167,0.003507
56.6200,0.003278
56.6245,0.004557
56.6279,0.003357
56.6312,0.003313
56.6345,0.003328
56.6382,0.003720
56.6429,0.004692
56.6454,0.002502
56.6490,0.003557
56.6526,0.003658
56.6579,0.005309
56.6613,0.003340
56.6641,0.002788
56.6674,0.003374
56.6710,0.003530
56.6755,0.004491
56.6783,0.002878
56.6820,0.003640
56.6856,0.003602
56.6888,0.003201
56.6945,0.005663
56.6966,0.002107
56.7000,0.003469
56.7033,0.003309
56.7080,0.004705
56.7112,0.003139
56.7148,0.003653
56.7183,0.003444
56.7215,0.003240
56.7259,0.004433
56.7289,0.002904
56.7323,0.003468
56.7360,0.003686
56.7406,0.004616
56.7444,0.003783
56.7475,0.003078
56.7510,0.003489
56.7541,0.003120
56.7595,0.005432
56.7624,0.002848
56.7655,0.003100
56.7688,0.003313
56.7727,0.003887
56.7778,0.005138
56.7801,0.002304
56.7836,0.003459
56.7869,0.003276
56.7914,0.004518
56.7949,0.003545
56.7981,0.003210
56.8016,0.003487
56.8051,0.003511
56.8096,0.004495
56.8125,0.002879
56.8159,0.003444
56.8193,0.003314
56.8232,0.003977
56.8282,0.004945
56.8308,0.002675
56.8341,0.003281
56.8374,0.003260
56.8423,0.004943
56.8450,0.002712
56.8485,0.003448
56.8519,0.003402
56.8562,0.004327
56.8616,0.005412
56.8637,0.002097
56.8673,0.003543
56.8705,0.003260
56.8753,0.004735
56.8784,0.003158
56.8817,0.003225
56.8850,0.003367
56.8890,0.003953
56.8935,0.004507
56.8963,0.002787
56.8997,0.003450
56.9032,0.003474
56.9078,0.004612
56.9113,0.003470
56.9144,0.003145
56.9178,0.003402
56.9216,0.003806
56.9261,0.004434
56.9288,0.002692
56.9325,0.003738
56.9357,0.003212
56.9394,0.003707
56.9447,0.005302
56.9469,0.002207
56.9502,0.003232
56.9537,0.003540
56.9597,0.005975
56.9626,0.002909
56.9655,0.002938
56.9689,0.003398
56.9730,0.004054
56.9775,0.004580
56.9801,0.002562
56.9836,0.003534
56.9870,0.003349
56.9921,0.005148
56.9950,0.002829
56.9982,0.003210
57.0016,0.003409
57.0051,0.003560
57.0101,0.004963
57.0128,0.002651
57.0162,0.003453
57.0195,0.003286
57.0239,0.004414
57.0282,0.004322
57.0327,0.004456
57.0352,0.002532
57.0387,0.003474
57.0438,0.005072
57.0465,0.002718
57.0496,0.003123
57.0530,0.003441
57.0576,0.004540
57.0625,0.004956
57.0648,0.002231
57.0682,0.003405
57.0716,0.003422
57.0776,0.005956
57.0794,0.001826
57.0829,0.003478
57.0864,0.003534
57.0918,0.005429
57.0957,0.003848
57.0984,0.002713
57.1018,0.003437
57.1050,0.003208
57.1103,0.005281
57.1133,0.002949
57.1161,0.002847
57.1195,0.003339
57.1247,0.005200
57.1276,0.002921
57.1309,0.003343
57.1345,0.003568
57.1381,0.003576
57.1430,0.004899
57.1456,0.002644
57.1489,0.003252
57.1527,0.003862
57.1584,0.005655
57.1626,0.004228
57.1649,0.002310
57.1683,0.003407
57.1717,0.003363
57.1763,0.004573
57.1792,0.002924
57.1824,0.003232
57.1859,0.003452
57.1904,0.004516
57.1943,0.003940
57.1970,0.002680
57.2006,0.003630
57.2039,0.003230
57.2082,0.004392
57.2116,0.003325
57.2148,0.003233
57.2183,0.003482
57.2220,0.003695
57.2264,0.004414
57.2292,0.002840
57.2330,0.003765
57.2362,0.003169
57.2409,0.004749
57.2443,0.003355
57.2478,0.003488
57.2513,0.003581
57.2547,0.003388
57.2604,0.005633
57.2632,0.002799
57.2664,0.003220
57.2696,0.003184
57.2742,0.004674
57.2777,0.003476
57.2813,0.003573
57.2846,0.003270
57.2882,0.003650
57.2929,0.004677
57.2954,0.002529
57.2988,0.003409
57.3022,0.003343
57.3057,0.003491
57.3117,0.006055
57.3138,0.002121
57.3170,0.003165
57.3204,0.003368
57.3253,0.004927
57.3281,0.002792
57.3315,0.003460
57.3349,0.003350
57.3386,0.003674
57.3435,0.004979
57.3460,0.002434
57.3494,0.003429
57.3529,0.003454
57.3570,0.004135
57.3620,0.005022
57.3644,0.002399
57.3677,0.003278
57.3711,0.003410
57.3766,0.005517
57.3788,0.002140
57.3822,0.003412
57.3855,0.003319
57.3897,0.004180
57.3943,0.004617
57.3967,0.002416
57.4002,0.003488
57.4034,0.003220
57.4080,0.004601
57.4114,0.003418
57.4147,0.003245
57.4180,0.003333
57.4217,0.003672
57.4261,0.004427
57.4288,0.002719
57.4326,0.003743
57.4358,0.003268
57.4401,0.004304
57.4445,0.004319
57.4470,0.002518
57.4504,0.003439
57.4539,0.003446
57.4585,0.004577
57.4621,0.003675
57.4650,0.002830
57.4685,0.003504
57.4717,0.003279
57.4763,0.004587
57.4793,0.002970
57.4829,0.003604
57.4861,0.003240
57.4913,0.005146
57.4943,0.003038
57.4976,0.003230
57.5012,0.003654
57.5045,0.003337
57.5089,0.004371
57.5125,0.003549
57.5157,0.003285
57.5191,0.003332
57.5236,0.004563
57.5274,0.003746
57.5306,0.003175
57.5341,0.003510
57.5373,0.003205
57.5419,0.004618
57.5451,0.003210
57.5484,0.003282
57.5518,0.003406
57.5554,0.003571
57.5601,0.004726
57.5715,0.011432
57.5814,0.009837
57.5959,0.014526
57.5976,0.001687
57.5994,0.001817
57.6010,0.001594
57.6028,0.001858
57.6044,0.001546
57.6091,0.004701
57.6119,0.002807
57.6152,0.003297
57.6186,0.003430
57.6224,0.003788
57.6278,0.005414
57.6297,0.001879
57.6341,0.004439
57.6372,0.003008
57.6412,0.004064
57.6446,0.003352
57.6478,0.003263
57.6513,0.003424
57.6548,0.003559
57.6591,0.004297
57.6626,0.003442
57.6663,0.003699
57.6695,0.003216
57.6741,0.004662
57.6777,0.003541
57.6810,0.003324
57.6845,0.003457
57.6880,0.003558
57.6927,0.004732
57.6953,0.002595
57.6987,0.003403
57.7022,0.003496
57.7055,0.003275
57.7111,0.005571
57.7131,0.002050
57.7165,0.003346
57.7198,0.003350
57.7245,0.004715
57.7276,0.003061
57.7310,0.003416
57.7346,0.003555
57.7379,0.003282
57.7426,0.004713
57.7455,0.002916
57.7490,0.003517
57.7526,0.003604
57.7570,0.004426
57.7607,0.003665
57.7649,0.004214
57.7682,0.003274
57.7712,0.003016
57.7758,0.004556
57.7788,0.003024
57.7822,0.003437
57.7855,0.003327
57.7892,0.003637
57.7942,0.005008
57.7967,0.002485
57.8001,0.003471
57.8034,0.003224
57.8079,0.004572
57.8113,0.003400
57.8146,0.003243
57.8178,0.003265
57.8215,0.003683
57.8274,0.005870
57.8297,0.002325
57.8328,0.003048
57.8360,0.003208
57.8404,0.004462
57.8444,0.003997
57.8477,0.003241
57.8512,0.003502
57.8547,0.003504
57.8597,0.005024
57.8621,0.002423
57.8666,0.004425
57.8690,0.002444
57.8728,0.003783
57.8779,0.005086
57.8802,0.002334
57.8835,0.003340
57.8870,0.003417
57.8920,0.005007
57.8947,0.002701
57.8980,0.003319
57.9017,0.003752
57.9052,0.003466
57.9098,0.004640
57.9126,0.002748
57.9159,0.003325
57.9192,0.003326
57.9240,0.004711
57.9275,0.003530
57.9308,0.003350
57.9342,0.003345
57.9379,0.003762
57.9427,0.004754
57.9452,0.002530
57.9486,0.003385
57.9521,0.003491
57.9555,0.003354
57.9610,0.005512
57.9632,0.002191
57.9676,0.004450
57.9708,0.003144
57.9750,0.004208
57.9780,0.003012
57.9816,0.003601
57.9849,0.003331
57.9883,0.003379
57.9937,0.005372
57.9960,0.002359
57.9994,0.003353
58.0029,0.003552
58.0077,0.004804
58.0109,0.003157
58.0143,0.003398
58.0178,0.003557
58.0211,0.003300
58.0258,0.004676
58.0291,0.003298
58.0327,0.003621
58.0360,0.003227
58.0404,0.004430
58.0443,0.003923
58.0472,0.002844
58.0508,0.003660
58.0542,0.003360
58.0586,0.004379
58.0618,0.003262
58.0654,0.003554
58.0690,0.003622
58.0733,0.004333
58.0775,0.004151
58.0801,0.002647
58.0837,0.003539
58.0870,0.003289
58.0917,0.004763
58.0950,0.003278
58.0981,0.003151
58.1016,0.003456
58.1052,0.003640
58.1097,0.004478
58.1126,0.002924
58.1161,0.003477
58.1194,0.003242
58.1244,0.005006
58.1277,0.003380
58.1309,0.003195
58.1342,0.003298
58.1380,0.003730
58.1428,0.004796
58.1452,0.002453
58.1487,0.003481
58.1521,0.003437
58.1571,0.004975
58.1613,0.004236
58.1638,0.002483
58.1675,0.003702
58.1709,0.003381
58.1759,0.004934
58.1783,0.002499
58.1819,0.003503
58.1853,0.003405
58.1889,0.003632
58.1942,0.005312
58.1963,0.002099
58.1999,0.003575
58.2033,0.003405
58.2079,0.004614
58.2112,0.003259
58.2145,0.003324
58.2181,0.003657
58.2218,0.003703
58.2264,0.004575
58.2291,0.002673
58.2326,0.003565
58.2358,0.003186
58.2405,0.004647
58.2444,0.003927
58.2472,0.002751
58.2506,0.003483
58.2540,0.003364
58.2585,0.004493
58.2615,0.002967
58.2649,0.003463
58.2697,0.004765
58.2723,0.002600
58.2777,0.005423
58.2801,0.002386
58.2832,0.003097
58.2865,0.003330
58.2913,0.004784
58.2945,0.003217
58.2978,0.003256
58.3014,0.003620
58.3047,0.003245
58.3095,0.004835
58.3123,0.002768
58.3155,0.003241
58.3188,0.003330
58.3233,0.004517
58.3274,0.004060
58.3300,0.002620
58.3335,0.003474
58.3367,0.003237
58.3415,0.004797
58.3447,0.003166
58.3479,0.003191
58.3513,0.003439
58.3549,0.003570
58.3596,0.004689
58.3623,0.002736
58.3656,0.003246
58.3697,0.004178
58.3740,0.004295
58.3774,0.003376
58.3806,0.003202
58.3840,0.003346
58.3879,0.003903
58.3927,0.004870
58.3952,0.002450
58.3986,0.003409
58.4022,0.003626
58.4055,0.003227
58.4111,0.005663
58.4130,0.001861
58.4163,0.003370
58.4200,0.003656
58.4246,0.004610
58.4275,0.002927
58.4312,0.003617
58.4348,0.003604
58.4380,0.003209
58.4428,0.004839
58.4456,0.002746
58.4488,0.003294
58.4524,0.003571
58.4568,0.004374
58.4605,0.003730
58.4636,0.003102
58.4673,0.003641
58.4717,0.004417
58.4756,0.003932
58.4786,0.003017
58.4821,0.003488
58.4854,0.003269
58.4890,0.003625
58.4943,0.005304
58.4966,0.002305
58.5002,0.003587
58.5035,0.003311
58.5080,0.004439
58.5115,0.003500
58.5147,0.003221
58.5180,0.003340
58.5217,0.003713
58.5261,0.004403
58.5288,0.002713
58.5331,0.004255
58.5360,0.002921
58.5404,0.004401
58.5442,0.003745
58.5474,0.003276
58.5508,0.003392
58.5543,0.003491
58.5588,0.004500
58.5615,0.002673
58.5652,0.003699
58.5690,0.003829
58.5732,0.004201
58.5776,0.004326
58.5809,0.003350
58.5840,0.003064
58.5873,0.003341
58.5926,0.005314
58.5953,0.002631
58.5983,0.003077
58.6017,0.003380
58.6054,0.003641
58.6105,0.005101
58.6130,0.002514
58.6165,0.003517
58.6197,0.003214
58.6246,0.004885
58.6279,0.003341
58.6313,0.003388
58.6346,0.003288
58.6381,0.003503
58.6429,0.004803
58.6455,0.002565
58.6490,0.003480
58.6524,0.003409
58.6565,0.004126
58.6608,0.004275
58.6638,0.003028
58.6671,0.003280
58.6719,0.004877
58.6757,0.003742
58.6785,0.002766
58.6821,0.003622
58.6853,0.003206
58.6890,0.003767
58.6944,0.005369
58.6967,0.002235
58.7000,0.003328
58.7036,0.003588
58.7081,0.004538
58.7110,0.002918
58.7144,0.003336
58.7179,0.003573
58.7215,0.003559
58.7260,0.004477
58.7286,0.002668
58.7322,0.003594
58.7356,0.003327
58.7390,0.003407
58.7443,0.005367
58.7467,0.002413
58.7501,0.003395
58.7535,0.003331
58.7584,0.004951
58.7612,0.002760
58.7644,0.003246
58.7685,0.004091
58.7741,0.005623
58.7774,0.003282
58.7801,0.002693
58.7836,0.003496
58.7869,0.003314
58.7918,0.004863
58.7946,0.002760
58.7979,0.003327
58.8015,0.003591
58.8050,0.003496
58.8096,0.004596
58.8126,0.003074
58.8162,0.003526
58.8193,0.003096
58.8239,0.004666
58.8274,0.003439
58.8308,0.003451
58.8341,0.003237
58.8376,0.003595
58.8424,0.004799
58.8451,0.002633
58.8486,0.003475
58.8519,0.003387
58.8554,0.003417
58.8607,0.005343
58.8631,0.002398
58.8664,0.003276
58.8704,0.004040
58.8759,0.005477
58.8783,0.002400
58.8817,0.003432
58.8851,0.003376
58.8888,0.003660
58.8943,0.005508
58.8962,0.001978
58.8998,0.003525
58.9030,0.003258
58.9076,0.004621
58.9110,0.003383
58.9143,0.003223
58.9177,0.003443
58.9217,0.004047
58.9264,0.004614
58.9289,0.002525
58.9325,0.003571
58.9357,0.003253
58.9403,0.004629
58.9440,0.003699
58.9472,0.003148
58.9506,0.003450
58.9557,0.005076
58.9611,0.005354
58.9635,0.002431
58.9660,0.002519
58.9694,0.003400
58.9749,0.005464
58.9785,0.003600
58.9807,0.002181
58.9841,0.003437
58.9874,0.003335
58.9934,0.005989
58.9953,0.001896
58.9986,0.003264
59.0020,0.003426
59.0057,0.003651
59.0105,0.004825
59.0132,0.002745
59.0168,0.003548
59.0201,0.003299
59.0245,0.004467
59.0279,0.003317
59.0315,0.003684
59.0347,0.003158
59.0383,0.003594
59.0431,0.004782
59.0456,0.002546
59.0492,0.003601
59.0525,0.003282
59.0567,0.004210
59.0606,0.003862
59.0640,0.003436
59.0674,0.003350
59.0711,0.003716
59.0774,0.006277
59.0795,0.002190
